falstaff-verlag
falstaff-verlags-gesellschaft
falstaff-verlagsgesellschaft
falter & sohn
falter und sohn
fanfrolico press
fantasy press
farbenphotographische gesellschaft m.b.h.
farlag tomor
farlag tomor fun yoysef  kamermacher
farrar, straus & giroux, inc.
farrar, straus, giroux
fata morgana
fatima vidal vidal verlag winterthur
fatout, librairie morgand et
faudel, bahn und
faust kultur gmbh
faustus
fava
fdd. bethge's verlags-buchhandlung
fdl-verlag
febiger, lea and
fechner, brack und
feddersen, clauss und
federsee-verlag
feffer & simons
feffer & simons, inc.
fehr'sche buchhandlung vormals huber & co.
fehsenfeld, friedrich e.
feistle, dustri-verlag dr. karl
feistle, karl
fel. rauch
fel. rauchʹs buchdruckerei
feldhaus verlag gmbh & co. kg
felginer
felginers handlung
felginers wittwe und bohn
felginers wittwe und j. c. bohn
felginers wittwe und joh. carl bohn
felgner
felicem lazzarini
felician mangold und sohn
felician mangoldt
felician mangoldt und sohn
felician rauch
felician rauch, sortiments- und verlagsbuchhandlung, buchdruckerei
felix
felix bader
felix bagel
felix bloch erben
felix dietrich
felix handschin
felix krais
felix krais, verlag
felix krull editore
felix l. dames, verlag und antiquariat für naturwissenschaft
felix luib
felix meiner
felix meiner verlag
felix meiner verlag gmbh
felix schöne
felix speyer verlag
felix weigner u. ursula weigner hain verlag
felix-alexander-verlag
felix-meiner-verlag
felizian rauch
felizian rauch, sortiments- und verlagsbuchhandlung, buchdruckerei
fellheimer, offenstadt und
felsecker
felseckeri haeredes
felseckerische buchhandlung
felseckerische erben
felseckerischer buch-laden
felsseckerische buchhandlung
feltrinelli
feltrinelli editore
felzeckerische buchhandlung
felßeckeris. erben
felßeckerische buchhandlung
felßeckerische erben
felßeckerische schrifften
felßeckerische schriften
felßeckerischer buch-laden
felßeckers seel. erben
felßeckersche buchhandlung
feodor reinboth
feraboli
feraboli giuseppe di foroni giovanni
ferd. ashelm ag
ferd. ashelm aktiengesellschaft
ferd. ashelm kg
ferd. beyer
ferd. beyer buchhandlung & antiquariat
ferd. beyer's verlag
ferd. blumenthal
ferd. dümmler
ferd. dümmler's buchhandlung
ferd. dümmler's buchhandlung in berlin
ferd. dümmler's verlagsbuchhandlung
ferd. dümmler's verlagsbuchhandlung harrwitz & gossmann
ferd. dümmler's verlagsbuchhandlung harrwitz und gossmann
ferd. dümmlers verlag
ferd. enke's verlagsbuchhandlung
ferd. förstemann
ferd. förstemann's verlag
ferd. förstemann, verlags- und antiquariats-buchhandlung
ferd. harrach nachfolger und r. voigtländer's sortiment
ferd. müller & co.
ferd. oehmigke sen.
ferd. reinhardt
ferd. riehm
ferd. schenk
ferdin. riegel
ferdinand acker verlag
ferdinand ashelm ag
ferdinand berger & söhne
ferdinand berger & söhne ges.m.b.h.
ferdinand berger & söhne gmbh
ferdinand berger und söhne
ferdinand blumenthal
ferdinand boselli
ferdinand dienemann & co.
ferdinand dümmler
ferdinand dümmlers buchhandlung
ferdinand dümmlers sortimentsbuchhandlung
ferdinand enke
ferdinand enke verlag
ferdinand enke's verlag
ferdinand enke, verlagsbuchhandlung, stuttgart
ferdinand förstemann, verlags- und antiquariats-buchhandlung
ferdinand griem
ferdinand hendess
ferdinand hirt & sohn leipzig
ferdinand hirt und sohn leipzig
ferdinand hirt, königliche universitäts- und verlags-buchhandlung
ferdinand hirt, verlags- und königliche universitäts-buchhandlung
ferdinand hösick
ferdinand jansen
ferdinand jansen & comp.
ferdinand jansen und comp.
ferdinand kaufmann
ferdinand kesselring
ferdinand kummer
ferdinand meinhardt
ferdinand müller
ferdinand ostertag
ferdinand reichardt & co.
ferdinand richter
ferdinand riehm
ferdinand rubach
ferdinand rubach's verlag
ferdinand rühle
ferdinand salomon
ferdinand schmidt's verlag
ferdinand schneider
ferdinand schrey
ferdinand schöningh
ferdinand schöningh buchhandl. gmbh & co. universitätsbuchhandlung u. verlag kg würzburg
ferdinand schöningh buchhandlung, universitätsbuchhandlung & verlag würzburg
ferdinand schöningh kg
ferdinand schöningh verlag
ferdinand schöningh würzburg
ferdinand sechtling
ferdinand theissing
ferdinand thiergarten
ferdinand von ebner
ferdinand-enke-verlag
ferdinand-enke-verlagsbuchhandlung
ferdinand-hirt-verlag
ferdinand-schöningh-universitätsbuchhandlung und verlag
ferdinand-schöningh-verlag
ferdinando calindri, vincenzo santucci e giulio garbinesi
ferdinando raimondi
ferencz csáthy
ferenczi & fils
fernand hazan editeur
fernau, voigt und
fernow, müller und
fernschul-verlag
ferrari
ferretti
ferri
ferroud, librairie des amateurs
ferstl, buchhändler, franz
fest verlags-buchhandlung
fest'sche verlags-buchhandlung
fest'sche verlags-buchhandlung und buchdruckerei
fest'sche verlagsbuchhandlung
feuer verlag
feuillet-dumus
feyel buchdruckerei verlagsbuchhandlung
fh kerle verlag
fibel-spona verlag
fibel-spona verlags gmbh & co. kg
fichte-verlag
fichte-verlag, paul wustrow
fichte-verlag, paul wustrow, verlag für koloniales schrifttum
fick
fick, jules-guillaume, imprimerie
fick, jules-guillaume, offizin
fick, jules-guillaume, printing office
fickelschererische schriften
fickelscherr
fickelscherrische schriften
ficker, librairie générale et internationale
fiction house
fiction house publications
fidelis steurer vereinigt mit vinzenz fink linz
fides
fides, éditions
fiebig
fiebig, edition
fiebig, galerie edition lutz
fiedler & hentschel
fiedler, a. h.
fiedler, george und
fielding & walker
fielding and walker
figliuoli di aldo
filippo raimondi
filmdenken verlag
filter & co., geist
fine arts press
fines mundi
fines mundi - bibliophiler verlag
fines mundi gmbh
fink verlag
fink, wilhelm
fink, wilhelm, gmbh & co. verlags-kg
finke's nachfolger a. schultz
finken-verlag gmbh
finster verlag
fiorentina
firma "briedis"
firma artaria und compagnie
firma c. c. meinhold & söhne
firma carl cnobloch
firma carl cristian meinhold und söhne
firma eduard avenarius
firma emil graul
firma gebrüder memminger
firma gerhard stalling
firma gustav kühn
firma j. diemer
firma klinkhardt & biermann
firma r. oldenbourg
firma trowitzsch & sohn
firma waldkirch
firma, klinkhardt & biermann
firmengruppe beltz
firmin didot fratres
firmin didot frères
firmin-didot frères
fischbacher, sandoz und
fischer
fischer & co
fischer & co.
fischer & franke
fischer & fuchs
fischer & gann verlag
fischer & hermsdorf
fischer & kürsten
fischer & schmidt
fischer und franke
fischer verlag
fischer, derflinger und
fischer, lorenz und heerbrandt
fischer, rita g.
fischer, steinitz und
fischer, suhrkamp verlag vormals s.
fischer, t.
fischer, tomas
fischer, verkehrs-verlag j.
fischer, verlag s.
fischer-druck
fischer-druck g. m. b. h.
fischer-verlag
fischer-verwaltungsgesellschaft-mbh-&-co.-verlags-kg
fischers medicinische buchhandlung h. kornfeld
fischers medizinische buchhandlung h. kornfeld
fischhaber, eduard
fisher
fisher & co.
fisher unwin ltd.
fisher, fils et cie.
fisher, son & co.
fisher, son, and co.
fisher, theodor
fjord press
fl. kupferberg
fladung
flammarion
flammer & hoffmann
flechsig verlag
fleck und sohn
fleckeisen'sche buchhandlung
fleckeisensche buchhandlung
fleischel & co.
fleischel & co., verlag von egon
fleischel und co.
fleischer
fleischer, ernst
fleischer, verlag gerhard
fleischer-verlag
fleischerische buchhandlung
fleischers buchhandlung
fleischersche buchhandlung
fleischhauer & spohn
fleischhauer & spohn gmbh & co. kg
fleischhauer & spohn verlag
fleischhauer und spohn
fleischische buchhandlung
fleischmann
fleischmannische schriften
fleischmannsche schriften
fleischmännische schriften
fleischmännsche schriften
flemming
flemming, verlags-anstalt carl
fleuve noir
fliegenglas verlag
flinta
flinzer
flinzer'sche buchhandlung
floraprint international
florenz / sandron
florian afflerbach schaff-verlag
florian isensee gmbh
florian kupferberg verlag
florian-kupferberg-verlag
floridsdorfer literaturinstitut
flugphoto verlags-gesellschaft
flugphoto-verlags-gesellschaft
flugphoto-verlagsgesellschaft
flyeralarm gmbh
flöttmann
flöttmann gmbh & co. kg
flöttmann verlag
flöttmann verlag gmbh
flügelrad
fmr
fn verlag der deutschen reiterlichen vereinigung gmbh
fn-verlag
fn-verlag der deutschen reiterlichen vereinigung
fock buchhandlung
fock, buchhandlung gustav
fock, gustav
focken & oltmanns, akademische buchhandlung
foedus-verlag p.a. reformierter bund in deutschland
foerster & borries
foerster et filius
foersterus et fil.
foersterus et filius
foglietto verlag
foglietto-verlag
fogola
folio society
folio verlagsgesmbh
folio-verlagsgesellschaft
fondation nationale des sciences politiques. presses
fonds mercator
fonds paul-martial
fons blavus antiquariat und verlag
fons-blavus-antiquariat, hans-günter bilger
fonsblavus antiquariat, hans-günter bilger
fontana
fontis ag
fontis brunnen basel
fontis verlag
forberger buchhandl.
forberger buchhandlung
forbergerische buchhandlung
fordham university press
foreign language press
forkel & co
forkel & co.
forlaget bb boger
forlaget bb bøger
forlaget slesvigland
forlagshuset vigmostad & bjørke
formae hendelianae
formae io. christ. hendelii
formae stromerianae
formatost
formis bencardianis
formis caroli georgii bonnae
formis carolus georgius bonn
formis effenbartianis
formis greflingerianis
formis hendelianis
formis hendeliis
formis io. christ. hendelii
formis io. christiani hendelii
formis io. godof. hellerianis
formis ioannis christiani hendelii
formis reimerianis
formis stromerianis
formis theissingianis
formis viduae curtii
fortin, masson et cie.
fortin, masson et sociorum
forum kulturanthropologie und architektur
forum könyvkiadó
forum könyvkiadó ́
forum lotus verlag chung ja j. bertelmann e.k.
forum stadtpark. verlag
foto quedens, foto- und buchhandel, verlag
foto quedens, verlag
foulis press
four walls eight windows
fr. a. urbánek
fr. ackermann's verlag
fr. aug. arndt
fr. aug. eupel
fr. aug. eupel's verlag
fr. august leo
fr. bartholomäus
fr. bassermann'sche verlagsbuchhandlung
fr. brecke
fr. brodhag'sche buchhandlung
fr. brodhagsche buchhandlung
fr. brummers forlag
fr. busse
fr. campe & sohn
fr. capaun-karlowa'sche buchhandlung
fr. chr. wilh. vogel
fr. chr. zierch seel. buchhandlung
fr. doerr
fr. eberhardt
fr. eberhardts buchdruckerei
fr. eugen köhler's verlag
fr. ferstl'sche buchhandlung
fr. ferstl'sche verlags- und sortiments-buchhandlung
fr. feuerlein
fr. fraenkel
fr. frommanns verlag
fr. gerhard's buchhandlung
fr. gerold verlag
fr. grub, verlag
fr. gsell, grubenmann'scher verlag
fr. h. köhler
fr. henne'sche buchhandlung
fr. hentze
fr. hurter'sche buchhandlung
fr. hurter'sche verlagshandlung
fr. hässler
fr. junge
fr. karafiat's buch-, kunst- und musikalien-handlung
fr. karafiat's verlag
fr. karafiat, verlag & antiquariat
fr. karlowa's verlag
fr. kortkampf
fr. kortkampf & co.
fr. kortkampf & co. verlags-buchhandlung
fr. kortkampf - buchhandlung für staatswissenschaften und geschichte berlin
fr. l. herbig
fr. laue
fr. lauth
fr. lobeck's verlag
fr. ludw. herbig
fr. ludwig herbig's buchhandlung
fr. m. baumeister
fr. mauke's verlag
fr. metz
fr. nap. campe
fr. nicolaische buchhandlung
fr. oldecop's erben
fr. opitz
fr. otto groos
fr. paul lorenz
fr. paul lorenz, reiseführer- und landkartenverlag, kartographische anstalt
fr. peter
fr. plant
fr. rehtmeyer's verlag
fr. richter
fr. röhling
fr. röpke
fr. sam. gerhard
fr. schulthess
fr. schweizerbart
fr. semminger früher kaeser & cie.
fr. seybold's buchhandlung
fr. seybold's verlagsbuchhandlung
fr. steudel
fr. thiel
fr. tittel nachfolger
fr. trap, hoffensberg, jespersen und
fr. v. boetticher
fr. v. boetticher's verlag
fr. vieweg und sohn
fr. viewegsche buchhandlung
fr. volckmar
fr. volkmar
fr. wage, fleiss et comp.
fr. weber's buch- kunst- und antiquariatshandlung
fr. weidemann'sche buchhandlung
fr. wilh. grunow
fr. wilh. ruhfus
fr. wilh. ruhfus gmbh + co. kg
fr. wilh. ruhfus, verlagsbuchhandlung
fr. wilhelm michaelis
fr. wilmans
fr. zillessen
fraenkel, antiquariat s. martin
fraenkel, s. martin
francesco abbate
francesco giannini & figli
francesco mancini
francesco pagnoni
francesco sansovino et compagni
francesco tramezzino erben
francesco tramezzino eredi
francis broderip
francis group, taylor and
francis und john noble
franciscum varrentrapp, librarium moeno-francofurtensem
franciscus boels
franciscus quinza & augustinus bindi
franciscus sansovinus, et socii
franciscus tramezini haeredes
franciscus varrentrapp
franck
francke ag
francke verlag ag
francke, frey und
francke-verlag
francken & lang
franckens laden
franckesche stiftungen zu halle. verlag
franckesche stiftungen zu halle. waisenhaus
franckesche stiftungen zu halle. waisenhaus. buchhandlung
franckh
franckh'sche buchhandlung
franckh'sche sortiment- und verlag-buchhandlung
franckh'sche sortiments- und verlagsbuchhandlung
franckh'sche verlagsbuchhandlung
franckh'sche verlagshandlung
franckh'sche verlagshandlung w. keller & co.
franckh'sche verlagshandlung w. keller & co. kosmos-verlag
franckh'sche verlagshandlung w. keller und co.
franckh-kosmos
franckh-kosmos verlags-gmbh & co. kg
franckh-kosmos-verlag
franckh-kosmos-verlags-gmbh und co.
franckhsche verlagshandlung
franckische schrifften
franckische schriften
franco angeli editore
franco angeli libri
franco maria ricci
franco maria ricci editore
francoangeli
francois varrentrapp
frank nowatzki pulp master
frank rittel alba-collection verlag
frank schickler
frank schickler verlag
frank und w. h. schramm, c. g.
frank wagner, verlagsbuchhandlung
frank-michael rost ohrland verlag für hörbücher und musik
franke & haushalter
franke & scheibe
franke verlag
franke verlag gmbh
franke, dörffling und
franke-verlag
frankenstein & wagner
frankenstein und wagner
frankfurt, georg kurt schauer
frankfurt, verlagsbuchhandlung georg kurt schauer
frankfurter societätsdruckerei
frankfurter zeitung. bibliothek
franklin
franklin & comp.
franklin bibliothek
franklin book programs
franklin book programs, inc.
franklin-társulat
franklin-verein
franklin-verein ungarische literarische anstalt und buchdruckerei
frans buffa & sons
frans felix
frantz antonus strötter erben
frantz moriz lechnerische buchführerey
frantz varrentrapp
franz anton strötter erben
franz axt
franz bamberg
franz benjamin auffarth . platzfirma
franz borgmeyer
franz borgmeyer buch- u. musikalienhandlung
franz borgmeyer, verlags- und sortimentsbuchhandlung
franz bossong
franz brüning
franz brüning buchhandlung
franz buffa & zonen
franz carl eisen
franz christian löflund
franz diedrich
franz duncker
franz ebhardt
franz ebhardt & co.
franz eher nachfolger gmbh
franz ferstl'sche buchhandlung
franz ferstl, buchhändler
franz frey
franz gastl
franz geissler's verlag
franz goerlich
franz goerlich, verlagsbuchhandlung
franz goldhausen
franz heinrich friese
franz heinrich köhler
franz heinsius
franz hess
franz ignaz ebenhöch
franz ignaz ebenhöch'sche buchhandlung
franz jahncke, verlagsbuchhandlung
franz jos. scheuble
franz josef huber's verlag
franz kirchheim
franz kluge
franz kluge's verlag
franz leichter
franz leo
franz leo & comp.
franz leo & comp.  . ca. 1877-
franz leo's verlags-expedition
franz lipperheide
franz lipperheide & co.
franz lobeck
franz loës
franz ludwig habbel
franz may
franz meixner
franz meixner, ansichtskarten und heimatbelege
franz mittelbach verlag
franz müller
franz neugebauer
franz neugebauer's verlagsbuchhandlung
franz notter
franz nowack verlag
franz paul datterer
franz pietzcker
franz pietzcker, buchhandlung für medizin und naturwissenschaften
franz piller
franz regel
franz rehm
franz riedl
franz riedl's sel. witwe und sohn
franz riemschneider
franz rosenthal
franz scharl verlag
franz schlodtmann
franz schneider
franz selch's buchhandlung
franz siemenroth
franz stage
franz stein
franz stein nachfolger hausen & co.
franz steiner u. willi linke verlags-gmbh
franz steiner verlag
franz steiner verlag gmbh
franz steiner verlag wiesbaden gmbh, sitz stuttgart
franz suppan's nachfolger
franz theodor franke
franz und grosse
franz vahlen
franz varrentrapp
franz varrentrapp's verlag
franz von trzecieski
franz westphal verlag
franz wunder
franz wunder berlin
franz wunder verlagsbuchhandlung
franz xaver rienner
franz xaver trumauer
franz xaver wangler
franz xayer rienner gnädigst privil. buchhändler
franz xayer rienner gnädigst privilegierter buchhändler
franz xayer rienner privilegierter buchhändler
franz xayer rienner privilegirter buchhändler
franz züberlein
franz, gerd
franz-büching-verlagsbuchhandlung
franz-decker-verlag
franz-eher-verlag
franz-ehrenwirth-verlag
franz-hess-buchdruckerei
franz-schneider-verlag
franz-vahlen-gmbh
franzen & grosse's verlag
franzen & grosses buchdruckerei
franzen & große
franzen und grosse
franzen und grosses buchdruckerei
franzis-verlag
franziska körner spreehund-verlag
franzius et grossus
franzivs et grossvs
franzmathes verlag
franzmathes-verlag
françois boels
françois bohn erben
françois buffa & fils
françois buffa & fils, editeurs & marchands d'estampes & autres objets d'art
françois buffa et fils fournisseurs du roi
françois casanova
françois ebhardt
françoys bosselaer
fraser & co.
frat. klauber
fratelli bettalli
fratelli centenari
fratelli cimmaruta
fratelli fabbri
fratelli fabbri editori
fratelli fava
fratelli favale
fratelli fretz
fratelli galimberti eredi caprani
fratelli gallici
fratelli gallici alla fontana
fratelli gallizi
fratelli giachetti
fratelli maggi
fratelli mancini
fratelli manfredi
fratelli manolessi
fratelli nistri
fratelli nobile
fratelli pappalardo
fratelli pecile
fratelli raimondi
fratelli rechiedei
fratelli reicenti et hermiti
fratelli reijcenti et hermiti
fratelli reycend
fratelli reycend e comp.
fratelli reycend e compagnia
fratelli reycends
fratelli reycends e guibert
fratelli scalera
fratelli terres
fratelli trani
fratelli volpi, fratelli
fratelli zunkel
fraternitaet christi des rosenkreuzes
fraternité rosicrucienne
frates zunkelios
fratres a mechel
fratres cottae
fratres cramer
fratres durenios
fratres e. & j. r. thurnisii
fratres fava
fratres gallici
fratres gallici ad fontem
fratres griesbaccensi
fratres hahn
fratres huguetani
fratres ignatius & antonius wagner
fratres klauber
fratres korte
fratres kortios
fratres philibert
fratres reycends
fratres schmidii
fratres thurnisii
fratres veith
fratrum korte
fratrum pfaehler
frauenholz & co.
frauenholz, johann f.
fraumünster-verlag
fraunhofer irb-verlag
fraunhofer verlag
frech
frech-verlag
frechet
frechverlag
frechverlag gmbh
fredebeul & koenen
fredebeul und koenen
frederick a. stokes company
frederick warne & co.
frederik muller
frederike krain arunya-verlag
frederking & thaler
frederking & thaler verlag
frederking und thaler verlag
freedom press
freese, thiele &
frege, opitz und
freies geistesleben
freies geistesleben, verlag
freistatt-verlag
fremaniro verlag dr. robert hurst
french and english library truchy
freres associés
freres bruyset
freres cl. & ant. philibert
freres crepy
freres klauber
freres terrès
frer̀es walther, libraires de la cour
freter, formular-magazin und verlag, könig und
freter, könig und
fretz & wasmuth
fretz & wasmuth verlag
fretz & wasmuth verlag ag
fretz ag
fretz und wasmuth verlag
fretz, offizin gebrüder
freund & jeckel
freund & wittig
freund und jeckel
freund, leopold
frevert, signal-verlag hans
frey & francke
frey, geographische anstalt kümmerly &
freytag
freytag & berndt
freytag und berndt
freytag, verlag g.
fri flyt as
frick-vogel
frid. danielis knochi vid et ioannem georg. esslingerum
frid. lanckisius haeredes
frider. daniel. knochii viduam et io. georgium esslinger
friderich conrad greflinger erben
friderich großn s. erben
friderich lanckischens erben
friderich spooren sel. wittib und erben
fridericus hekel & g. conrad walther
fridericus lanckisius haeredes
fridericus reusnerus haeredes
fridolin lucius
fridrich lanckischens erben
fried. m. mangold
fried. ullrich
friedberg & mode
friedberg & mode's separat-conto
friede und heil verlag
friedenauer presse
friedenauer presse katharina wagenbach-wolff e.k.
friederich conrad greflingers schrifften
friederich conrad greflingers schriften
friederich gruner erben
friederich lanckischens erben
friederich lankischens erben
friederich und johann lüderwalds erben
friederichsen & co.
friederichsen, de gruyter & co.
friedhelm berger und - verlag
friedhelm merz
friedhelm merz verlag
friedhelm merz verlag gmbh & co. kg
friedlein & hirsch
friedr. andr. perthes
friedr. asschenfeldt
friedr. aug. leo
friedr. bassermann'sche verlagsbuchhandlung
friedr. bruckmanns verlag
friedr. christn. wilh. vogel
friedr. gerhard
friedr. greven
friedr. heyn
friedr. irrgang
friedr. joh. kleemeier
friedr. korn'sche buchhandlung
friedr. krätzschmer nachf.
friedr. lanckischens erben
friedr. lanckischens sel. erben
friedr. lauth's buchhandlung
friedr. lometsch
friedr. luden
friedr. luden, verlags-buchhandlung und leih-bibliothek
friedr. ludw. herbig
friedr. mauke's verlag
friedr. nagel
friedr. regensberg
friedr. schulte
friedr. schulze's verlag
friedr. severin und comp.
friedr. severin's buchhandlung
friedr. stadler buchdruckerei
friedr. vieweg & sohn
friedr. vieweg & sohn verlagsgesellschaft mbh
friedr. vieweg und sohn
friedr. weber
friedr. wilh. pfautsch
friedrich & andreas perthes
friedrich & scholz
friedrich a. wordel
friedrich ader
friedrich alber
friedrich amberger
friedrich andreas perthes
friedrich andreas perthes ag
friedrich andreas perthes separat-conto
friedrich andreas perthes, aktiengesellschaft
friedrich andreas schleich
friedrich august arndt opladen
friedrich august herbig
friedrich august leupold
friedrich axt
friedrich bartholomäus
friedrich bassermann
friedrich bassermann'sche verlagsbuchhandlung
friedrich bassermann, verlagsbuchhandlung
friedrich bechtold
friedrich beck, verlag und sortiment
friedrich bohn und compagnie
friedrich brandstetter
friedrich brodhagsche buchhandlung
friedrich bruckmann's verlag
friedrich brummer
friedrich bull, verlagsbuchhandlung
friedrich bühler
friedrich campe
friedrich christian dürr
friedrich cohen
friedrich cohen, antiquariat
friedrich cohen, buchhandlung
friedrich cohen, buchhandlung und antiquariat
friedrich conrad
friedrich ebbecke's verlag
friedrich ebner
friedrich eduard dittmar
friedrich emil perthes
friedrich euler's verlag
friedrich fischbach
friedrich fleischer
friedrich fleischer sortimentsbuchhandlung und antiquariat
friedrich fleischer's verlag
friedrich frommann
friedrich frommann's verlag
friedrich galdert
friedrich gotthelf baumgärtner
friedrich gottlieb traugott maerker
friedrich gottlob kühne
friedrich grosse erben
friedrich gruner erben
friedrich gruner witwe und erben
friedrich grunner witwe und erben
friedrich gutsch
friedrich götz
friedrich haller
friedrich heinrich morin
friedrich hekel und compagnie
friedrich henne
friedrich hofmeister, separat-conto
friedrich hässler
friedrich hüttig'sche buchhandlung
friedrich irrgang
friedrich jacobi's verlag
friedrich jansa
friedrich keller
friedrich kirchner
friedrich konrad greflinger erben
friedrich korn
friedrich korn'sche buchhandlung
friedrich kupfer
friedrich könig
friedrich könig's verlag
friedrich lanckisch erben
friedrich lanckischen erben
friedrich lanckischens erben
friedrich lankisch erben
friedrich leopold supprian
friedrich lometsch
friedrich luckhardt
friedrich luden
friedrich luden, verlags-buchhandlung und leih-bibliothek
friedrich ludwig gleditsch erben
friedrich ludwig gleditsch witwe
friedrich ludwig herbig
friedrich löwe
friedrich lüderwald erben
friedrich lüdi
friedrich lüdi sel. wittib
friedrich lüdi wittib
friedrich lüdi witwe
friedrich manz
friedrich mauke
friedrich maurer
friedrich maurer, buchhändler
friedrich middelhauve verlag
friedrich moritz ernst schotte
friedrich müller's verlagsbuchhandlung
friedrich nicolai
friedrich nicolovius
friedrich paterno
friedrich paulig
friedrich pfau
friedrich pfeilstücker
friedrich pfeilstücker kommanditgesellschaft
friedrich pustet & co.
friedrich pustet gmbh & co. kg
friedrich pustet kg
friedrich pustet regensburg
friedrich rausch, lehrmittelverlag h.-g.
friedrich regensberg
friedrich reinhardt
friedrich reinhardt verlag
friedrich reusner erben
friedrich reusners erben
friedrich reußner erben
friedrich rothbarth
friedrich rothermel
friedrich rothermel & co.
friedrich scherl
friedrich scherl & sohn
friedrich scherl's verlag
friedrich schleicher verlag
friedrich schneider
friedrich schneller
friedrich schulze verlag
friedrich schumann
friedrich schäfer
friedrich sensenhauser-gilow
friedrich severin
friedrich severin & comp.
friedrich severin & compagnon
friedrich severin und comp.
friedrich severin und compagnon
friedrich severin's verlagshandlung
friedrich sigismund grass erben
friedrich spoor erben
friedrich spoor ii. erben
friedrich spoor ii. witwe und erben
friedrich spoor witwe und erben
friedrich spooren seel. druckerey
friedrich stadler buchdruckerei
friedrich trüjen verlag
friedrich tückhardt
friedrich und andreas perthes
friedrich veitl metropol-verlag
friedrich vieweg & sohn
friedrich vieweg & sohn verlagsgesellschaft mbh
friedrich vieweg und sohn
friedrich volckmar
friedrich von zezschwitz vormals fr. eugen köhler's botanischer verlag
friedrich vorwerk verlag
friedrich weber
friedrich weiss
friedrich wilhelm birnstiel
friedrich wilhelm grunow
friedrich wilhelm gubitz
friedrich wilhelm hasper
friedrich wilhelm michaelis
friedrich wilmans
friedrich wilmans verlagshandlung
friedrich wreden
friedrich zillessen
friedrich'sche buchdruckerei und expedition des bürgerblattes
friedrich'sche buchhandlung
friedrich'sche verlagsbuchhandlung
friedrich, g.
friedrich-andreas-perthes-aktiengesellschaft
friedrich-bischoff-druckerei und verlag
friedrich-hofmeister-musikverlag
friedrich-middelhauve-verlag
friedrich-w.-heye-verlag
friedrich-w.heye-verlag
frieling & partner
frieling und partner
friese & fuhrmann
friese & pritschow
friese, eugen karl
frisch verlag
frisch-verlag
fritschische buchhandlung
fritschische buchhandlung )
fritz
fritz abshoff & cie.
fritz eckardt verlag
fritz heyder
fritz lehmann's verlag
fritz leyde's photographische kunstanstalt
fritz majer & sohn
fritz majer & sohn kg
fritz mardicke verlag
fritz morawe
fritz pfennigstorff
fritz pfenningstorff
fritz schlichtenmayer verlag
fritz schnee, vormals friedrich hüttig'sche buchhandlung und buchdruckerei
fritz schuberth jr.
fritz von szczepanski
fritz würtz
fritz-eckardt-verlag
fritz-heyder-verlag
fritz-lehmann-verlag
fritz-molden-verlag
fritze'sche königl. hof-buchhandlung
fritze, barth und
fritze, kogge und
fritzsche
fritzsche, leipziger buchbinderei-actien-gesellschaft vorm. gustav
froben und episcopius
froebel'sche schriften
frohloff, kronos-verlag e. c.
frommann & wesselhoeft
frommann & wesselhöft
frommann erben
frommann et wesselhoeft
frommann witwe
frommann, friedrich
frommann, günther holzboog, verlag friedrich
frommann-holzboog
frommann-holzboog verlag e.k.
frommannische buchhandlung
frommanns verlag
frosch verlag
froschau verlags ig raju das
frue-kirke
frundsberg verlag
frundsberg-verlag föllmer und esser
frundsberg-verlag winkler & burg
frynta'sche buch- und kunst-verlags-handlung
fränkische gesellschaftsdruckerei
fränkische gesellschaftsdruckerei und verlag gmbh echter
fränkischer merkur
frères barbou
frères bertrand libraires
frères bruyset
frères cramer
frères cramer et cl. philibert
frères cramer et claude philibert
frères crammer
frères crépy
frères debure
frères estienne
frères gavaux
frères gaveaux
frères giachetti
frères guérin
frères gädicke
frères hahn
frères halle
frères helwing
frères huguetan
frères ign. & ant. wagner libraures
frères jacquenod
frères kramer
frères la bottière
frères labottière
frères lotter
frères mame
frères philibert
frères reycend
frères reycends
frères reycends et guibert
frères schumann
frères van dures
frères walther
frères, librairie garnier
fréderic lanckisch heritiers
fréres de bure
fréres wetstein
fröbel'sche hofbuchdruckerei rudolstadt
fröbel'sche schriften
fröbelsche hofbuchdruckerei rudolstadt
fröhlich, müller und
fuchs & fuchs verlag
fuchs u. sohn
fues's verlag
fueslin et compagnie
fuessli und compagnie
fueßli und comp.
fuhrmann, friese und
fujiwara shoten
fujiwara-shoten
fuldaer actiendruckerei
fuldische schrifften
fuldische schriften
funcke
funcke & müller
funcke und müller
funk, linnekogel und
furche-verlag
furne & cie
furne et ce
furne et cie
furor
future pace media
futurepacemedia
futuropolis
futuropolis gallimard
fändrich, buchhandlung gebr
fändrich, buchhandlung gebr.
fäsi, höhr und
fólio: edições artisticas
förlagsaktiebolaget otava
förstemann, verlags- und antiquariats-buchhandlung
förster & borries
förster & borries gmbh & co. kg
förster & borries, graphischer großbetrieb
förster & borries, print. media.verlag.
förster & findel
förster und borries
förster und borries gmbh & co. kg
förster und sohn
füessli und compagnie
füeßlein und compagnie
füeßli & co.
füeßlin und compagnie
fünf türme-verlag
fünf türme-verlag martin feuchtwanger
fünf-finger-ferlag
fünf-finger-verlag
fürstl. hessischer hof- und cantzley-buckdr.
fürstl. priv. hofbuchdruckerei rudolstadt
fürstl. schwarzb. priv. hof-buch-druckerei und handlung
fürstl. waysenhause
fürstlich priv. froebel'sche hofbuchdruckerei
fürstlich priv. froebel'sche hofbuchdruckerei rudolstadt
